halo_id,snapshot,z,mass,descendant_id
5245,0,6.0,3039832049.2874894,2592.0
5246,0,6.0,2647983912.9975004,2592.0
5247,0,6.0,4727258.344908282,2593.0
5248,0,6.0,137753688.2084219,2593.0
5249,0,6.0,114725501.2421204,2593.0
5250,0,6.0,11677880.06200242,2594.0
5251,0,6.0,82920472.5269652,2594.0
5252,0,6.0,8563373.411167694,2594.0
5253,0,6.0,876324492.6210415,2595.0
5254,0,6.0,873158912.837805,2595.0
5255,0,6.0,689779838.6028036,2596.0
5256,0,6.0,16295144.105855566,2597.0
5257,0,6.0,1431153917.6040154,2598.0
5258,0,6.0,48009236.56780762,2599.0
5259,0,6.0,28144811.380015325,2599.0
5260,0,6.0,292079311.33136165,2600.0
5261,0,6.0,3916154.766652087,2600.0
5262,0,6.0,608986202.3572224,2600.0
5263,0,6.0,11635763.795986086,2601.0
5264,0,6.0,495232932.95612013,2602.0
5265,0,6.0,479003428.071706,2603.0
5266,0,6.0,236020482.2741195,2603.0
5267,0,6.0,386189818.9519949,2604.0
5268,0,6.0,383566858.6989909,2604.0
5269,0,6.0,22380668.713266835,2605.0
5270,0,6.0,215204325.7683021,2605.0
5271,0,6.0,576693877.3178535,2606.0
5272,0,6.0,230068632.37474576,2606.0
5273,0,6.0,39289638.876110844,2606.0
5274,0,6.0,624610057.921178,2607.0
5275,0,6.0,32471856.50257686,2607.0
5276,0,6.0,3455667.106725766,2608.0
5277,0,6.0,419829775.5410298,2608.0
5278,0,6.0,967303554.9495876,2609.0
5279,0,6.0,845258336.303817,2609.0
5280,0,6.0,897122528.5100936,2609.0
5281,0,6.0,140100175.28969815,2610.0
5282,0,6.0,75742959.56177932,2610.0
5283,0,6.0,116540588.88784705,2610.0
5284,0,6.0,6420882.859500563,2611.0
5285,0,6.0,6945809.992683854,2611.0
5286,0,6.0,12376404.625807695,2612.0
5287,0,6.0,1598152.9788261286,2612.0
5288,0,6.0,491680348.51497775,2613.0
5289,0,6.0,4891550987.198686,2614.0
5290,0,6.0,665495.9270966485,2615.0
5291,0,6.0,952297.5002520308,2616.0
5292,0,6.0,85550.34400966269,2616.0
5293,0,6.0,369454.76514561934,2616.0
5294,0,6.0,16799701.793701686,2617.0
5295,0,6.0,1544845847.1178331,2618.0
5296,0,6.0,4665616335.439095,2618.0
5297,0,6.0,1595446843.6365845,2618.0
5298,0,6.0,5234282047.900171,2619.0
5299,0,6.0,1451638032.9035776,2619.0
5300,0,6.0,2615805655.35679,2619.0
5301,0,6.0,1949779870.5360289,2620.0
5302,0,6.0,3848434266.985167,2620.0
5303,0,6.0,6133515178.696394,2621.0
5304,0,6.0,23870782.102156986,2622.0
5305,0,6.0,331905479.2610485,2622.0
5306,0,6.0,149359485.52933428,2622.0
5307,0,6.0,107974651.52562389,2623.0
5308,0,6.0,2772415.996659745,2623.0
5309,0,6.0,995504.8368226438,2623.0
5310,0,6.0,102534957.12358525,2624.0
5311,0,6.0,3892673.1615038174,2624.0
5312,0,6.0,2569620.6366391666,2625.0
5313,0,6.0,1880481.7227357402,2625.0
5314,0,6.0,9758216.716509884,2626.0
5315,0,6.0,562278.7751386238,2626.0
5316,0,6.0,1778450.9857515823,2626.0
5317,0,6.0,5700276.331595591,2627.0
5318,0,6.0,72282176.98162599,2628.0
5319,0,6.0,2224802.6511738496,2628.0
5320,0,6.0,809481890.3996505,2629.0
5321,0,6.0,2743020084.610625,2630.0
5322,0,6.0,938230836.2697214,2630.0
5323,0,6.0,45048534.22840241,2631.0
5324,0,6.0,126230978.17447087,2631.0
5325,0,6.0,26142192012.350998,2632.0
5326,0,6.0,796414981.7430632,2633.0
5327,0,6.0,5962406601.117292,2633.0
5328,0,6.0,1086764257.9791496,2633.0
5329,0,6.0,1182782309.1539805,2634.0
5330,0,6.0,415529762.9862895,2634.0
5331,0,6.0,30920540998.11015,2635.0
5332,0,6.0,59177033.42540711,2636.0
5333,0,6.0,9871747.772375524,2636.0
5334,0,6.0,78939826.77599423,2636.0
5335,0,6.0,427016109.71471876,2637.0
5336,0,6.0,40915181.19460705,2638.0
5337,0,6.0,89344188.21108535,2638.0
5338,0,6.0,70997082.33318825,2638.0
5339,0,6.0,11593206.861366497,2639.0
5340,0,6.0,81843853.40874583,2639.0
5341,0,6.0,21801623.145412505,2639.0
5342,0,6.0,422456370.9431107,2640.0
5343,0,6.0,628343005.8524415,2640.0
5344,0,6.0,27252927.73693359,2640.0
5345,0,6.0,573502890.7916697,2641.0
5346,0,6.0,438639587.3899851,2641.0
5347,0,6.0,28236131.234842405,2642.0
5348,0,6.0,68337717.868287,2642.0
5349,0,6.0,25181011.793774333,2643.0
5350,0,6.0,141186448.68493512,2643.0
5351,0,6.0,78915663.83040284,2643.0
5352,0,6.0,61582047.50357607,2644.0
5353,0,6.0,27595782.305601213,2644.0
5354,0,6.0,240887867.82373422,2645.0
5355,0,6.0,5048650341.860959,2646.0
5356,0,6.0,280314509.49409485,2647.0
5357,0,6.0,83122714.1195867,2647.0
5358,0,6.0,14223758.965611586,2647.0
5359,0,6.0,929806742.8000709,2648.0
5360,0,6.0,8095150274.51965,2648.0
5361,0,6.0,26930299.29538018,2649.0
5362,0,6.0,180967621.98448926,2649.0
5363,0,6.0,366685034.50797075,2649.0
5364,0,6.0,47421287.331033334,2650.0
5365,0,6.0,1975904.8012341324,2650.0
5366,0,6.0,12731324.77926935,2650.0
5367,0,6.0,19458229.06483019,2651.0
5368,0,6.0,178992943.26941526,2651.0
5369,0,6.0,152817926.27435842,2652.0
5370,0,6.0,7355784.902015301,2653.0
5371,0,6.0,2021984.5708424437,2653.0
5372,0,6.0,19834553.62318829,2653.0
5373,0,6.0,348002140.5384557,2654.0
5374,0,6.0,442535706.5644342,2654.0
5375,0,6.0,388443751.0582756,2655.0
5376,0,6.0,6982907431.017184,2656.0
5377,0,6.0,32116966322.503788,2657.0
5378,0,6.0,3148285987.9299126,2658.0
5379,0,6.0,3516841948.9768596,2658.0
5380,0,6.0,20169604877.9087,2658.0
5381,0,6.0,1575553274.6601076,2659.0
5382,0,6.0,135729542.23416167,2660.0
5383,0,6.0,804364660.9480605,2660.0
5384,0,6.0,4122083244.935363,2661.0
5385,0,6.0,1577033108.671678,2661.0
5386,0,6.0,429175888.3468735,2662.0
5387,0,6.0,384974661.2568162,2662.0
5388,0,6.0,127994893.33408988,2662.0
5389,0,6.0,1094092355.53775,2663.0
5390,0,6.0,1476417741.4120622,2663.0
5391,0,6.0,22604383.21876616,2664.0
5392,0,6.0,27541474.554747947,2664.0
5393,0,6.0,22845957.852601472,2664.0
5394,0,6.0,57354048.20386557,2665.0
5395,0,6.0,7820686.959159894,2665.0
5396,0,6.0,12911702196.254871,2666.0
5397,0,6.0,2528489179.863555,2667.0
5398,0,6.0,274022810.6823137,2668.0
5399,0,6.0,48208581.94228499,2668.0
5400,0,6.0,355956853.8209892,2668.0
5401,0,6.0,14273652.499493904,2669.0
5402,0,6.0,303496440.54514974,2669.0
5403,0,6.0,2878815407.21296,2670.0
5404,0,6.0,3381296724.060877,2671.0
5405,0,6.0,4071181269.120213,2672.0
5406,0,6.0,1750137815.6089568,2673.0
5407,0,6.0,15434970105.464092,2674.0
5408,0,6.0,19156759747.619156,2674.0
5409,0,6.0,7742758396.019036,2674.0
5410,0,6.0,2795314333.754329,2675.0
5411,0,6.0,3162343862.297333,2675.0
5412,0,6.0,1464111616.085874,2676.0
5413,0,6.0,1990920263.087512,2676.0
5414,0,6.0,73615113.21684259,2676.0
5415,0,6.0,330574192.78977966,2677.0
5416,0,6.0,338183942.1972167,2677.0
5417,0,6.0,307952187.90523946,2678.0
5418,0,6.0,5563758796.386822,2678.0
5419,0,6.0,157519865.2517862,2679.0
5420,0,6.0,169698324.24465567,2679.0
5421,0,6.0,1277914164.7974474,2680.0
5422,0,6.0,59954657.12796803,2680.0
5423,0,6.0,897740481.5339732,2680.0
5424,0,6.0,1539648465.5537767,2681.0
5425,0,6.0,2391297456.54082,2681.0
5426,0,6.0,3060374952.045507,2681.0
5427,0,6.0,3331702743.2899127,2682.0
5428,0,6.0,976183857.0778483,2682.0
5429,0,6.0,553281570.8048664,2682.0
5430,0,6.0,12597715381.105713,2683.0
5431,0,6.0,7325638625.707911,2684.0
5432,0,6.0,6673085013.431628,2685.0
5433,0,6.0,1241089186.2874837,2686.0
5434,0,6.0,2841843973.0212865,2686.0
5435,0,6.0,101177249.196179,2687.0
5436,0,6.0,253804737.65273637,2687.0
5437,0,6.0,73960474.01888065,2687.0
5438,0,6.0,97071984.6300424,2688.0
5439,0,6.0,653362009.7925273,2688.0
5440,0,6.0,44220784.43480401,2689.0
5441,0,6.0,136235143.05140823,2689.0
5442,0,6.0,115595398.2509326,2689.0
5443,0,6.0,71904975.48692194,2690.0
5444,0,6.0,15235610.83121243,2691.0
5445,0,6.0,24451708.89530815,2692.0
5446,0,6.0,1469460.6223989988,2693.0
5447,0,6.0,6737357.640397589,2693.0
5448,0,6.0,19263.528824043267,2694.0
5449,0,6.0,3918.411327334175,2694.0
5450,0,6.0,6019378.616149267,2695.0
5451,0,6.0,1384435.5177673574,2695.0
5452,0,6.0,1712921.4043471972,2696.0
5453,0,6.0,116213990.1886833,2697.0
5454,0,6.0,57538173.78069178,2697.0
5455,0,6.0,238009303.3742944,2697.0
5456,0,6.0,254576636.17383283,2698.0
5457,0,6.0,226140298.4773569,2698.0
5458,0,6.0,162691988.2627793,2698.0
5459,0,6.0,2938734186.6465983,2699.0
5460,0,6.0,1710769521.1351318,2699.0
5461,0,6.0,7192421992.211051,2700.0
5462,0,6.0,12135685949.76634,2701.0
5463,0,6.0,6214816198.948136,2702.0
5464,0,6.0,13376551618.492756,2703.0
5465,0,6.0,2130555591.0831566,2704.0
5466,0,6.0,475712963.3808721,2705.0
5467,0,6.0,257516498.20253974,2706.0
5468,0,6.0,524815152.7152375,2706.0
5469,0,6.0,306959177.4464181,2706.0
5470,0,6.0,776883782.1164135,2707.0
5471,0,6.0,43271745.37986252,2707.0
5472,0,6.0,730872200.9713293,2708.0
5473,0,6.0,175045159.24160665,2709.0
5474,0,6.0,10657485.08519795,2710.0
5475,0,6.0,1151360.6549715297,2711.0
5476,0,6.0,5620617.392385277,2711.0
5477,0,6.0,3198047.3771478133,2711.0
5478,0,6.0,91652873.17618474,2712.0
5479,0,6.0,25179293.0533734,2712.0
5480,0,6.0,169766749.11031926,2713.0
5481,0,6.0,2079150389.903377,2713.0
5482,0,6.0,1220631713.679542,2713.0
5483,0,6.0,2408213.589956639,2714.0
5484,0,6.0,7223662.225050225,2714.0
5485,0,6.0,5191024.611097112,2714.0
5486,0,6.0,23832511.51264101,2715.0
5487,0,6.0,917638759.9986321,2716.0
5488,0,6.0,1060896446.2661977,2716.0
5489,0,6.0,1209772444.4958398,2716.0
5490,0,6.0,300837084.406079,2717.0
5491,0,6.0,139643831.98950833,2717.0
5492,0,6.0,594386358.536018,2718.0
5493,0,6.0,188617284.834321,2718.0
5494,0,6.0,150134613.64135337,2719.0
5495,0,6.0,83386583.48775955,2719.0
5496,0,6.0,108316978.75390315,2719.0
5497,0,6.0,3616081343.279561,2720.0
5498,0,6.0,1030432868.8787345,2720.0
5499,0,6.0,1825120539.4000294,2721.0
5500,0,6.0,5950557091.871569,2721.0
5501,0,6.0,2127809737.7977512,2722.0
5502,0,6.0,30459397957.051407,2722.0
5503,0,6.0,3319197949.111884,2723.0
5504,0,6.0,2416612188.139916,2724.0
5505,0,6.0,951249773.2704808,2725.0
5506,0,6.0,555755145.7845236,2725.0
5507,0,6.0,175197386.25780535,2725.0
5508,0,6.0,1295273559.6238632,2726.0
5509,0,6.0,58391813.33785872,2727.0
5510,0,6.0,16406742.404590465,2727.0
5511,0,6.0,28282901.37865649,2728.0
5512,0,6.0,7187641.161829008,2729.0
5513,0,6.0,8729897.787006985,2729.0
5514,0,6.0,13250908353.587473,2730.0
5515,0,6.0,8567839189.852632,2730.0
5516,0,6.0,5037488912.059167,2731.0
5517,0,6.0,15010132252.309961,2732.0
5518,0,6.0,763476873.6244415,2733.0
5519,0,6.0,6623084460.052463,2733.0
5520,0,6.0,57732123672.01161,2733.0
5521,0,6.0,810051949.3763524,2734.0
5522,0,6.0,1649893736.250672,2734.0
5523,0,6.0,1853354667.7245703,2735.0
5524,0,6.0,3613365136.8549814,2735.0
5525,0,6.0,5268789234.9065895,2735.0
5526,0,6.0,2815861482.028198,2736.0
5527,0,6.0,2059123590.1227677,2737.0
5528,0,6.0,139503806.37596315,2738.0
5529,0,6.0,67205453.92471278,2739.0
5530,0,6.0,157138860.02950153,2739.0
5531,0,6.0,3587529.4375787526,2739.0
5532,0,6.0,37016777.39442785,2740.0
5533,0,6.0,332042799.10174364,2740.0
5534,0,6.0,62395242.47680776,2741.0
5535,0,6.0,159956250.49977604,2742.0
5536,0,6.0,2393853978.0534835,2742.0
5537,0,6.0,502112292.5705053,2743.0
5538,0,6.0,2208978127.2560596,2743.0
5539,0,6.0,3444328349.9888344,2743.0
5540,0,6.0,289287112.46520144,2744.0
5541,0,6.0,346113428.15379465,2744.0
5542,0,6.0,524262032.4379376,2744.0
5543,0,6.0,13210938577.527063,2745.0
5544,0,6.0,3167826641.395654,2745.0
5545,0,6.0,258831062.10785118,2746.0
5546,0,6.0,3365481963.927219,2746.0
5547,0,6.0,110836771.52072786,2747.0
5548,0,6.0,448702822.4439815,2748.0
5549,0,6.0,131440424.02114777,2749.0
5550,0,6.0,1779968818.848668,2749.0
5551,0,6.0,1246316476.3307166,2750.0
5552,0,6.0,1384766828.1326537,2750.0
5553,0,6.0,385577389.00103027,2751.0
5554,0,6.0,330942828.095061,2751.0
5555,0,6.0,132371914.64110886,2751.0
5556,0,6.0,144575044.2178244,2752.0
5557,0,6.0,1241446.9832527146,2753.0
5558,0,6.0,6641419.635801604,2753.0
5559,0,6.0,5607719.63397549,2753.0
5560,0,6.0,64855777.00548782,2754.0
5561,0,6.0,1247593.0753428203,2754.0
5562,0,6.0,2004905.5618510079,2754.0
5563,0,6.0,13483928.95432752,2755.0
5564,0,6.0,41576307.53650833,2755.0
5565,0,6.0,24147247.444382377,2755.0
5566,0,6.0,95850708.17336036,2756.0
5567,0,6.0,21686546.835552443,2757.0
5568,0,6.0,2941310.932833849,2758.0
5569,0,6.0,413419.7927069681,2758.0
5570,0,6.0,249821.6438636917,2758.0
5571,0,6.0,2434556046.779122,2759.0
5572,0,6.0,653512690.0546752,2760.0
5573,0,6.0,821873617.9775599,2761.0
5574,0,6.0,892946721.6875949,2762.0
5575,0,6.0,1103319803.6155593,2762.0
5576,0,6.0,27653873.63955099,2763.0
5577,0,6.0,242444.68863235088,2764.0
5578,0,6.0,598374.547709388,2764.0
5579,0,6.0,4060876.4856553585,2764.0
5580,0,6.0,84822623.51318716,2765.0
5581,0,6.0,385516365.20426875,2766.0
5582,0,6.0,553043908.6400193,2767.0
5583,0,6.0,980450188.659868,2767.0
5584,0,6.0,202385460.56709057,2768.0
5585,0,6.0,102631096.34936565,2769.0
5586,0,6.0,96789684.4250368,2769.0
5587,0,6.0,70098021.55874634,2770.0
5588,0,6.0,243853706.2025693,2770.0
5589,0,6.0,207145587.46723777,2771.0
5590,0,6.0,1505849891.6390426,2771.0
5591,0,6.0,871682295.0134186,2772.0
5592,0,6.0,906358872.2610838,2772.0
5593,0,6.0,7663854830.617267,2773.0
5594,0,6.0,1048674865.143671,2773.0
5595,0,6.0,226272542.72435093,2774.0
5596,0,6.0,117142353.84489371,2774.0
5597,0,6.0,354631580.6359899,2775.0
5598,0,6.0,20589870.613759033,2775.0
5599,0,6.0,447821182.3767957,2776.0
5600,0,6.0,161168598.7391876,2776.0
5601,0,6.0,1629914422.9610007,2776.0
5602,0,6.0,164599066.18727696,2777.0
5603,0,6.0,71060631.50405009,2777.0
5604,0,6.0,315868349.0612394,2778.0
5605,0,6.0,2053715.0947352054,2778.0
5606,0,6.0,520750690.33546466,2778.0
5607,0,6.0,2144586528.6708941,2779.0
5608,0,6.0,303957322.27112085,2779.0
5609,0,6.0,620968286.5520762,2779.0
5610,0,6.0,180042509.9804058,2780.0
5611,0,6.0,115841681.02818783,2780.0
5612,0,6.0,2539916.8133649053,2780.0
5613,0,6.0,1120931829.2668736,2781.0
5614,0,6.0,1096494969.2717898,2782.0
5615,0,6.0,112039752.05803744,2782.0
5616,0,6.0,4699398038.405154,2783.0
5617,0,6.0,1340848160.061182,2784.0
5618,0,6.0,9886297673.023808,2785.0
5619,0,6.0,4284822514.7357135,2786.0
5620,0,6.0,548228091.186358,2787.0
5621,0,6.0,2321168804.8989277,2787.0
5622,0,6.0,777486911.024131,2787.0
5623,0,6.0,84526868.33894017,2788.0
5624,0,6.0,209520319.0220998,2788.0
5625,0,6.0,1149447341.297654,2789.0
5626,0,6.0,538949439.1609317,2790.0
5627,0,6.0,458333704.700556,2790.0
5628,0,6.0,172960462.1072197,2790.0
5629,0,6.0,25107730561.46595,2791.0
5630,0,6.0,11876952511.029675,2791.0
5631,0,6.0,5614304322.996615,2791.0
5632,0,6.0,623428610.8584985,2792.0
5633,0,6.0,7582215903.7488365,2792.0
5634,0,6.0,568278355.2325166,2793.0
5635,0,6.0,546240316.3620149,2794.0
5636,0,6.0,829372695.9613152,2794.0
5637,0,6.0,2553403386.4349213,2795.0
5638,0,6.0,1377046956.7645557,2796.0
5639,0,6.0,676266823.3001919,2797.0
5640,0,6.0,211530301.33730075,2797.0
5641,0,6.0,21643965.11836507,2798.0
5642,0,6.0,7417871.051400882,2798.0
5643,0,6.0,169512283.42813006,2799.0
5644,0,6.0,7725373.661250504,2800.0
5645,0,6.0,59703950.78259718,2800.0
5646,0,6.0,19506989.851412907,2800.0
5647,0,6.0,514639.8249365969,2801.0
5648,0,6.0,2356870.055098445,2801.0
5649,0,6.0,17252762.695299488,2802.0
5650,0,6.0,5284570.236155486,2802.0
5651,0,6.0,33845497.99584969,2802.0
5652,0,6.0,89547855.15363646,2803.0
5653,0,6.0,364278948.8084889,2803.0
5654,0,6.0,33040635.982590042,2804.0
5655,0,6.0,5943885.453452333,2805.0
5656,0,6.0,5794510.582356349,2805.0
5657,0,6.0,14660047.17201103,2806.0
5658,0,6.0,18803536.814172715,2806.0
5659,0,6.0,7696106.270797432,2806.0
5660,0,6.0,271474433.75212604,2807.0
5661,0,6.0,27123082.68734718,2808.0
5662,0,6.0,11240373.519214228,2808.0
5663,0,6.0,8661173.603769273,2808.0
5664,0,6.0,97549966.59345691,2809.0
5665,0,6.0,248385165.0159133,2809.0
5666,0,6.0,124497137.35065107,2810.0
5667,0,6.0,11649545.41637145,2810.0
5668,0,6.0,594883083.3405029,2811.0
5669,0,6.0,1010674030.3620743,2812.0
5670,0,6.0,3194500698.297186,2813.0
5671,0,6.0,899988150.5655433,2814.0
5672,0,6.0,1014567306.4696904,2815.0
5673,0,6.0,2094527821.8928142,2816.0
5674,0,6.0,1092907761.3193674,2817.0
5675,0,6.0,616147972.3207519,2817.0
5676,0,6.0,2150174129.4522314,2817.0
5677,0,6.0,49471462.6845992,2818.0
5678,0,6.0,465653758.1491051,2818.0
5679,0,6.0,298988482.3464434,2818.0
5680,0,6.0,209201191.62706655,2819.0
5681,0,6.0,29382077.632200167,2819.0
5682,0,6.0,342268088.9775417,2819.0
5683,0,6.0,59164467.28653305,2820.0
5684,0,6.0,266663431.64189282,2820.0
5685,0,6.0,9992931.944194939,2820.0
5686,0,6.0,5531451272.200675,2821.0
5687,0,6.0,270839684.77382636,2822.0
5688,0,6.0,131468058.19773576,2822.0
5689,0,6.0,99671582.13936076,2822.0
5690,0,6.0,757884394.7420629,2823.0
5691,0,6.0,618465043.8751408,2823.0
5692,0,6.0,658565942.9199289,2823.0
5693,0,6.0,29232234303.250328,2824.0
5694,0,6.0,21965866167.8429,2824.0
5695,0,6.0,7200140906.821146,2825.0
5696,0,6.0,2542198626.4785643,2826.0
5697,0,6.0,20525627748.804703,2826.0
5698,0,6.0,35237656.86797947,2827.0
5699,0,6.0,21513346.71992446,2827.0
5700,0,6.0,11482201.927173378,2827.0
5701,0,6.0,1800654.4701738358,2828.0
5702,0,6.0,63784722.514304504,2829.0
5703,0,6.0,57295758.533578835,2830.0
5704,0,6.0,18971575.732845508,2830.0
5705,0,6.0,87972100.8532167,2831.0
5706,0,6.0,24587074.83455908,2831.0
5707,0,6.0,87892333.75873552,2832.0
5708,0,6.0,198700514.7750975,2832.0
5709,0,6.0,15099099.43320884,2832.0
5710,0,6.0,21799289.92997659,2833.0
5711,0,6.0,11031650.382089268,2833.0
5712,0,6.0,8822550.048987152,2833.0
5713,0,6.0,14000864.742851773,2834.0
5714,0,6.0,14297434.650618045,2834.0
5715,0,6.0,491624104.4850925,2835.0
5716,0,6.0,49585045.12859831,2835.0
5717,0,6.0,1023634103.058394,2835.0
5718,0,6.0,295884273.91947025,2836.0
5719,0,6.0,2595989405.3564043,2837.0
5720,0,6.0,229941658.21599036,2837.0
5721,0,6.0,1151197316.562544,2838.0
5722,0,6.0,1323472037.95797,2838.0
5723,0,6.0,292153927.2862481,2839.0
5724,0,6.0,183671854.53158325,2839.0
5725,0,6.0,2911047995.2692304,2839.0
5726,0,6.0,18293182.81288428,2840.0
5727,0,6.0,95393081.87373774,2840.0
5728,0,6.0,252778633.77768052,2841.0
5729,0,6.0,5834255.16244123,2842.0
5730,0,6.0,2272357.7301357943,2842.0
5731,0,6.0,93042514.43911026,2843.0
5732,0,6.0,87524533.37867804,2843.0
5733,0,6.0,51571702.024162896,2844.0
5734,0,6.0,80617253.90320496,2844.0
5735,0,6.0,190227791.69237047,2844.0
5736,0,6.0,203995699.03067526,2845.0
5737,0,6.0,365533250.0109644,2845.0
5738,0,6.0,71746753.48246075,2846.0
5739,0,6.0,69497661.04262878,2847.0
5740,0,6.0,43379584.93998742,2847.0
5741,0,6.0,28670619.86454079,2847.0
5742,0,6.0,463953709.06367856,2848.0
5743,0,6.0,220533133.53045198,2849.0
5744,0,6.0,709291847.9647611,2849.0
5745,0,6.0,149992049.14067122,2849.0
5746,0,6.0,5042229.3719861405,2850.0
5747,0,6.0,6787094.797686289,2850.0
5748,0,6.0,3138164.982585389,2851.0
5749,0,6.0,186078756.90335315,2851.0
5750,0,6.0,97181454.62617609,2852.0
5751,0,6.0,108042064.73636782,2852.0
5752,0,6.0,138299809.7355294,2852.0
5753,0,6.0,265693018.6886199,2853.0
5754,0,6.0,61879361.50241046,2854.0
5755,0,6.0,92977632.76071022,2855.0
5756,0,6.0,33755125.97202251,2856.0
5757,0,6.0,54684762.05574477,2857.0
5758,0,6.0,478215.5611569129,2858.0
5759,0,6.0,63113.58567108101,2858.0
5760,0,6.0,8463372.874999696,2859.0
5761,0,6.0,1362044.9014119664,2859.0
5762,0,6.0,2275690966.418772,2860.0
5763,0,6.0,1318459498.786559,2860.0
5764,0,6.0,1326829451.4143443,2860.0
5765,0,6.0,158611525.5900627,2861.0
5766,0,6.0,521241213.2775364,2861.0
5767,0,6.0,1140002456.618287,2862.0
5768,0,6.0,1209519647.6463084,2862.0
5769,0,6.0,1306629681.9538546,2863.0
5770,0,6.0,663288021.6076262,2863.0
5771,0,6.0,313490070.89474183,2864.0
5772,0,6.0,126070660.73787127,2865.0
5773,0,6.0,333370264.68792266,2865.0
5774,0,6.0,600358977.0555263,2865.0
5775,0,6.0,1531142072.7900808,2866.0
5776,0,6.0,271697965.6734301,2866.0
5777,0,6.0,152183982.74946442,2867.0
5778,0,6.0,338601531.0396733,2867.0
5779,0,6.0,168102349.5240749,2867.0
5780,0,6.0,424851768.5054588,2868.0
5781,0,6.0,9584811.105895147,2868.0
5782,0,6.0,17087680.382759936,2868.0
5783,0,6.0,99840431.27012785,2869.0
5784,0,6.0,1239126199.2678938,2870.0
5785,0,6.0,901884937.7997493,2871.0
5786,0,6.0,17293299.736142036,2872.0
5787,0,6.0,451777.1153390419,2872.0
5788,0,6.0,1130282.8145844361,2872.0
5789,0,6.0,801424180.138436,2873.0
5790,0,6.0,2661434511.7467694,2873.0
5791,0,6.0,1160164776.2312536,2874.0
5792,0,6.0,7517236516.476669,2874.0
5793,0,6.0,545240281.9492232,2875.0
5794,0,6.0,756420223.4058229,2875.0
5795,0,6.0,935777.8191316182,2876.0
5796,0,6.0,1353738.7177261675,2876.0
5797,0,6.0,123460.23758839889,2876.0
5798,0,6.0,5513355332.617617,2877.0
5799,0,6.0,1202544859.108898,2877.0
5800,0,6.0,71873848.98528075,2878.0
5801,0,6.0,3370354.1711056894,2879.0
5802,0,6.0,17819025.523887187,2879.0
5803,0,6.0,5530555792.726131,2880.0
5804,0,6.0,146026758.52395365,2881.0
5805,0,6.0,5311449602.890982,2882.0
5806,0,6.0,6132772.130952512,2883.0
5807,0,6.0,860194387.5946275,2883.0
5808,0,6.0,140229348.01862672,2883.0
5809,0,6.0,120761867.848047,2884.0
5810,0,6.0,825733741.3939904,2884.0
5811,0,6.0,1521774377.8817415,2885.0
5812,0,6.0,1041987772.0449499,2886.0
5813,0,6.0,1076687896.0220127,2886.0
5814,0,6.0,855288509.6561888,2887.0
5815,0,6.0,595027156.3951488,2887.0
5816,0,6.0,1301412885.6387699,2887.0
5817,0,6.0,427971316.80866826,2888.0
5818,0,6.0,453629859.5602266,2888.0
5819,0,6.0,688835.7308391826,2889.0
5820,0,6.0,1643706.2395710633,2889.0
5821,0,6.0,4225890.798409579,2890.0
5822,0,6.0,9825890.191218767,2891.0
5823,0,6.0,6214054.340253793,2891.0
5824,0,6.0,5153738.128439676,2891.0
5825,0,6.0,8596018277.205023,2892.0
5826,0,6.0,1574971415.200847,2892.0
5827,0,6.0,6529554533.218734,2893.0
5828,0,6.0,59549963.59873771,2894.0
5829,0,6.0,1411006278.4517794,2895.0
5830,0,6.0,1185496333.5387356,2896.0
5831,0,6.0,460022813.7273371,2896.0
5832,0,6.0,417286001.9859228,2897.0
5833,0,6.0,808169600.4202743,2897.0
5834,0,6.0,8669715.2405598,2898.0
5835,0,6.0,117060487.24596101,2899.0
5836,0,6.0,285344766.9947008,2899.0
5837,0,6.0,59177554.12072886,2899.0
5838,0,6.0,6167742878.792222,2900.0
5839,0,6.0,3287065551.725745,2900.0
5840,0,6.0,10002523450.43032,2900.0
5841,0,6.0,26961128178.937748,2901.0
5842,0,6.0,22616173564.117443,2902.0
5843,0,6.0,1273880144.877279,2902.0
5844,0,6.0,5385936622.174992,2903.0
5845,0,6.0,15115737908.022404,2903.0
5846,0,6.0,3866166447.7727594,2904.0
5847,0,6.0,2175067831.626083,2904.0
5848,0,6.0,61077910.07655527,2905.0
5849,0,6.0,4310311.926724181,2905.0
5850,0,6.0,149292054.18564054,2905.0
5851,0,6.0,161573530.70202717,2906.0
5852,0,6.0,90505899.01595259,2906.0
5853,0,6.0,2962639458.509056,2906.0
5854,0,6.0,1255042728.0458167,2907.0
5855,0,6.0,316470278.523627,2908.0
5856,0,6.0,59027776.321430236,2909.0
5857,0,6.0,62294780.58208791,2909.0
5858,0,6.0,223755824.2918427,2910.0
5859,0,6.0,354326316.76448286,2910.0
5860,0,6.0,456852699.4331651,2911.0
5861,0,6.0,52937701.30151716,2911.0
5862,0,6.0,95557790.56540927,2911.0
5863,0,6.0,72244831.36459792,2912.0
5864,0,6.0,67330360.20457575,2913.0
5865,0,6.0,77710842.32453918,2913.0
5866,0,6.0,725865282.3187542,2913.0
5867,0,6.0,483371813.2013234,2914.0
5868,0,6.0,80675668.60703635,2914.0
5869,0,6.0,512227741.4805186,2914.0
5870,0,6.0,114409802.72134322,2915.0
5871,0,6.0,17196646.842258766,2915.0
5872,0,6.0,741164286.1702298,2915.0
5873,0,6.0,5186029459.470497,2916.0
5874,0,6.0,21182817.96450814,2917.0
5875,0,6.0,161419751.33217862,2917.0
